COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
121200351;2;2024-07-19;1;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
121200237;2;2024-09-08;1;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-20;2;1;1;No aplica;11
121200343;1;2023-08-10;2;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-12;1;1;1;No aplica;11
121200349;1;2023-10-26;2;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-05;5;1;1;No aplica;11
121200346;2;2023-06-11;2;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;9;1;1;No aplica;11
121200347;1;2024-01-31;2;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;2;1;1;No aplica;11
121200336;1;2023-08-30;2;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-12;2;1;1;No aplica;11
121200352;2;2023-11-30;2;2;CHILE;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
121200344;1;2022-06-29;3;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-09;1;1;1;No aplica;11
121200353;2;2022-06-12;3;2;COLOMBIA;3;10;6;CEDIF LOS CABITOS;2026-02-12;4;1;1;No aplica;11
121200350;2;2022-09-09;3;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
121200354;1;2023-02-13;3;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-16;5;1;1;No aplica;11
121200345;1;2022-06-26;3;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-19;5;1;1;No aplica;11
121200338;2;2021-04-05;4;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-09;4;1;1;No aplica;11
121200337;1;2021-07-05;4;2;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-10;1;1;1;No aplica;11
121200340;1;2021-10-15;4;2;PERÚ;3;10;8;CEDIF LOS CABITOS;2026-02-02;2;1;1;No aplica;11
121200254;2;2021-08-28;4;2;PERÚ;3;15;7;CEDIF LOS CABITOS;2026-02-21;5;1;1;No aplica;11
121200349;1;2018-04-24;7;3;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-05;5;1;1;No aplica;11
121200353;1;2016-08-15;9;3;VENEZUELA;3;10;7;CEDIF LOS CABITOS;2026-02-12;4;5;1;No aplica;11
121200351;1;2018-11-13;7;3;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
121200351;2;2016-09-22;9;3;CHILE;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
121200352;2;2010-03-14;15;4;PERÚ;3;10;7;CEDIF LOS CABITOS;2026-02-02;1;1;1;No aplica;11
120200698;2;2023-04-15;2;2;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-02;1;1;1;No aplica;11
120200698;2;2016-10-28;9;3;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-02;1;1;1;No aplica;11
120200698;1;2010-08-26;15;4;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-02;1;1;1;No aplica;11
120200699;2;2016-09-08;9;3;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-09;1;1;1;No aplica;11
120200700;2;2022-12-25;3;2;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-10;1;1;1;No aplica;11
120200700;1;2021-02-10;5;2;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-10;1;1;1;No aplica;11
120200700;1;2017-08-29;8;3;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-10;1;1;1;No aplica;11
120200642;2;2018-12-01;7;3;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-16;1;1;1;No aplica;11
120200701;2;2023-04-19;2;2;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-17;1;2;1;No aplica;11
120200702;1;2022-02-25;4;2;PERÚ;3;10;7;CEDIF COLLIQUE;2026-02-17;1;1;1;No aplica;11
756;2;2017-10-15;8;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-05;3;1;1;No aplica;11
830;2;2014-04-21;11;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-26;1;1;1;No aplica;11
831;1;2023-12-10;2;2;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-25;1;1;1;No aplica;11
831;2;2017-12-09;8;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-25;1;1;1;No aplica;11
831;1;2015-09-21;10;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-25;1;1;1;No aplica;11
832;1;2018-06-29;7;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-24;1;1;1;No aplica;11
833;2;2019-08-28;6;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-18;1;1;1;No aplica;11
833;2;2024-07-21;1;2;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-18;1;1;1;No aplica;11
834;1;2014-09-20;11;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-12;1;1;1;No aplica;11
834;1;2016-07-07;9;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-12;1;1;1;No aplica;11
835;2;2017-05-16;8;3;PERÚ;3;10;3;CEDIF HUARAZ;2026-02-12;1;1;1;No aplica;11
121200768;1;2013-04-08;12;4;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200769;2;2022-11-12;3;2;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200770;2;2016-03-01;9;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200771;2;2019-12-21;6;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200771;2;2019-12-21;6;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200771;1;2018-06-10;7;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200772;2;2021-07-16;4;2;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;2;1;No aplica;11
121200773;1;2020-12-30;5;2;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200774;2;2019-06-27;6;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200646;2;2015-09-17;10;3;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
121200622;2;2010-08-30;15;4;PERÚ;3;2;2;CEDIF JULI;2026-02-02;1;1;1;No aplica;11
SB0070;1;2022-10-17;3;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-02;1;1;1;No aplica;11
SB0071;1;2021-09-01;4;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-02;1;1;1;No aplica;11
SB0071;1;2018-10-12;7;3;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-02;1;1;1;No aplica;11
SB0071;2;2015-05-27;10;3;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-02;1;1;1;No aplica;11
SB0071;2;2011-05-17;14;4;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-02;1;1;1;No aplica;11
SB0065;2;2023-12-08;2;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-03;4;1;1;No aplica;11
SB0072;1;2023-05-06;2;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-03;1;1;1;No aplica;11
SB0073;2;2023-02-10;3;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-04;3;2;1;No aplica;11
SB0073;2;2014-11-23;11;3;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-04;3;2;1;No aplica;11
SB0016;1;2024-01-27;2;2;PERÚ;3;10;6;CEDIF SANTA BERNARDITA;2026-02-04;4;1;1;No aplica;11
SB0074;2;2024-02-06;2;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-06;7;2;1;No aplica;11
SB0074;1;2009-07-12;16;4;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-06;7;2;1;No aplica;11
SB0075;2;2023-12-27;2;2;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-18;4;1;1;No aplica;11
SB0075;2;2015-03-24;10;3;PERÚ;3;10;7;CEDIF SANTA BERNARDITA;2026-02-18;4;1;1;No aplica;11
475;1;2014-10-27;11;3;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-04;1;2;1;No aplica;11
476;2;2023-06-15;2;2;VENEZUELA;3;10;8;CEDIF PESTALOZZI;2026-02-05;3;5;1;No aplica;11
481;1;2023-03-29;2;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-25;1;1;1;No aplica;11
474;2;2023-08-21;2;2;CHILE;3;10;8;CEDIF PESTALOZZI;2026-02-03;3;5;1;No aplica;11
481;2;2015-11-20;10;3;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-25;1;1;1;No aplica;11
479;2;2023-08-17;2;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-19;3;1;1;No aplica;11
480;2;2024-01-15;2;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-25;1;1;1;No aplica;11
480;1;2020-07-01;5;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-25;1;1;1;No aplica;11
473;1;2020-04-07;5;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-03;1;1;2;6/02/2026;1
478;2;2019-09-15;6;3;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-10;1;1;1;No aplica;11
477;1;2023-05-23;2;2;PERÚ;3;10;7;CEDIF PESTALOZZI;2026-02-10;3;1;1;No aplica;11
120100127;2;2024-08-20;1;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100128;1;2024-08-09;1;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100124;2;2023-07-11;2;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100129;1;2023-09-07;2;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100134;1;2024-01-05;2;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100135;2;2023-08-23;2;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100131;2;2022-11-25;3;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100125;1;2022-03-02;3;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100126;1;2022-01-24;4;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100134;1;2022-02-04;4;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100123;2;2020-08-03;5;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100117;1;2019-06-07;6;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100117;1;2017-08-01;8;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100122;2;2019-11-15;6;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100130;2;2019-06-05;6;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100131;2;2018-08-02;7;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100132;2;2018-01-04;8;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100133;1;2020-03-19;5;2;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100136;2;2018-01-18;8;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
120100125;1;2016-07-22;9;3;Perú;3;10;6;CEDIF AÑO NUEVO;2026-02-16;1;1;1;No aplica;11
CDFASA00059;2;2022-05-06;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-03;1;1;1;No aplica;11
CDFASA00062;2;2022-07-22;3;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-16;1;1;1;No aplica;11
CDFASA00058;1;2021-11-17;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-02;1;1;1;No aplica;11
CDFASA00060;2;2021-03-17;4;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-03;1;1;1;No aplica;11
CDFASA00061;2;2020-05-23;5;2;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-12;1;1;1;No aplica;11
CDFASA00060;2;2019-02-17;7;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-03;1;1;1;No aplica;11
CDFASA00063;2;2019-07-17;6;3;VENEZUELA;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-16;1;1;1;No aplica;11
CDFASA00061;1;2015-10-27;10;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-12;1;1;1;No aplica;11
CDFASA00061;2;2014-08-05;11;3;PERÚ;3;10;7;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-12;1;1;1;No aplica;11
CDFASA00064;2;2016-11-12;9;3;PERÚ;3;10;6;CEDIF ALEJANDRO SÁNCHEZ ARTEAGA;2026-02-24;1;1;1;No aplica;11
219;1;2012-06-18;13;4;PERÚ;3;1;1;CEDIF AYACUCHO;2026-02-04;1;1;1;No aplica;11
219;1;2014-06-22;11;3;PERÚ;3;1;1;CEDIF AYACUCHO;2026-02-04;1;1;1;No aplica;11
220;1;2018-02-17;8;3;PERÚ;3;1;1;CEDIF AYACUCHO;2026-02-11;1;1;1;No aplica;11
220;1;2020-05-30;5;2;PERÚ;3;1;1;CEDIF AYACUCHO;2026-02-11;1;1;1;No aplica;11
121300695;1;2019-10-22;6;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;1;1;1;No aplica;11
121300769;2;2015-10-01;10;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;2;1;1;No aplica;11
121300769;1;2017-09-03;8;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;2;1;1;No aplica;11
121300770;1;2017-11-25;8;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;3;1;1;No aplica;11
121300770;2;2012-05-30;13;4;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;3;1;1;No aplica;11
121300760;2;2022-09-28;3;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-09;1;2;1;No aplica;11
121300771;1;2013-04-15;12;4;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-11;1;1;1;No aplica;11
121300771;2;2017-05-08;8;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-11;1;1;1;No aplica;11
121300772;2;2024-01-27;2;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-02;1;1;1;No aplica;11
121300773;2;2015-10-27;10;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-10;1;1;1;No aplica;11
121300773;2;2023-07-17;2;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-10;1;1;1;No aplica;11
121300773;1;2023-07-17;2;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
121300774;1;2022-09-04;3;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-10;1;1;1;No aplica;11
121300775;2;2016-08-01;9;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-23;1;1;1;No aplica;11
121300775;2;2016-08-01;9;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-23;1;1;1;No aplica;11
121300776;2;2018-11-28;7;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
121300776;2;2016-10-13;9;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
121300776;2;2015-06-29;10;3;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
121300776;1;2013-02-18;13;4;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
121300775;1;2020-06-01;5;2;PERÚ;3;10;7;CEDIF VILLA HERMOSA;2026-02-25;1;1;1;No aplica;11
CDFSJT00027;1;2010-05-26;15;4;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-07;1;1;1;No aplica;11
CDFSJT00106;2;2024-09-14;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-04;1;1;1;No aplica;11
CDFSJT00107;1;2024-03-06;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-03;1;1;1;No aplica;11
CDFSJT00107;1;2021-10-04;4;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-03;1;2;1;No aplica;11
CDFSJT00108;1;2024-06-10;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-02;1;1;1;No aplica;11
CDFSJT00109;2;2013-02-14;13;4;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-05;1;1;1;No aplica;11
CDFSJT00109;1;2024-08-06;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-05;1;1;1;No aplica;11
CDFSJT00110;1;2022-02-13;4;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-05;1;1;1;No aplica;11
CDFSJT00111;2;2022-02-09;4;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-04;1;1;1;No aplica;11
CDFSJT00112;1;2024-05-02;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-06;1;1;1;No aplica;11
CDFSJT00112;2;2015-10-18;10;3;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-06;1;1;1;No aplica;11
CDFSJT00113;1;2025-01-02;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-06;1;2;1;No aplica;11
CDFSJT00113;2;2018-09-02;7;3;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-06;1;2;1;No aplica;11
CDFSJT00114;2;2024-12-30;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-09;1;1;1;No aplica;11
CDFSJT00115;2;2023-06-09;2;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-17;1;1;1;No aplica;11
CDFSJT00115;2;2019-03-18;6;3;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-17;1;1;1;No aplica;11
CDFSJT00116;1;2023-01-27;3;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-19;1;1;1;No aplica;11
CDFSJT00117;1;2022-05-11;3;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-22;1;1;1;No aplica;11
CDFSJT00118;2;2018-10-22;7;3;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-17;1;1;1;No aplica;11
CDFSJT00118;2;2021-06-28;4;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-17;1;1;1;No aplica;11
CDFSJT00119;1;2023-08-06;2;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-02;1;1;1;No aplica;11
CDFSJT00120;2;2015-04-05;10;3;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-23;1;1;1;No aplica;11
CDFSJT00121;2;2024-06-27;1;2;PERÚ;3;10;7;CEDIF SAN JUDAS TADEO;2026-02-26;1;1;1;No aplica;11
121000584;2;2022-01-18;4;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;2;20/02/2026;5
121000812;1;2015-09-28;10;3;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;1;1;No aplica;11
121000812;2;2022-04-22;3;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;1;1;No aplica;11
121000812;2;2017-04-24;8;3;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;1;1;No aplica;11
121000813;1;2016-01-15;10;3;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
121000813;2;2018-05-03;7;3;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
121000814;2;2023-08-31;2;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
121000814;1;2020-04-30;5;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
121000815;1;2022-04-01;3;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;2;1;No aplica;11
121000815;2;2011-04-23;14;4;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;1;1;No aplica;11
121000816;1;2023-07-08;2;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-06;1;1;1;No aplica;11
121000817;2;2022-04-06;3;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
121000818;2;2013-12-06;12;4;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-06;1;1;1;No aplica;11
121000819;1;2023-12-29;2;2;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-03;1;1;1;No aplica;11
121001242;2;2012-07-10;13;4;PERÚ;3;10;7;CEDIF TAHUANTINSUYO;2026-02-02;1;1;1;No aplica;11
120300803;1;2024-06-24;1;2;PERÚ;3;10;7;CEDIF LAS DALIAS;2026-02-03;1;2;1;No aplica;11
120300866;1;2013-06-25;12;4;PERÚ;2;10;7;CEDIF LAS DALIAS;2026-02-04;1;1;1;No aplica;11
120300866;2;2017-06-11;8;3;PERÚ;3;10;7;CEDIF LAS DALIAS;2026-02-04;1;1;1;No aplica;11
120300867;1;2021-12-24;4;2;PERÚ;3;10;7;CEDIF LAS DALIAS;2026-02-04;1;2;1;No aplica;11
120300868;2;2023-11-13;2;2;PERÚ;3;10;7;CEDIF LAS DALIAS;2026-02-11;1;1;1;No aplica;11
120300869;1;2021-11-23;4;2;PERÚ;3;10;7;CEDIF LAS DALIAS;2026-02-12;3;1;1;No aplica;11
CD616;1;2020-03-29;5;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-03;1;1;1;No aplica;11
CD617;2;2019-09-02;6;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-09;1;1;1;No aplica;11
CD618;2;2019-01-04;7;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-17;1;1;1;No aplica;11
CD618;2;2020-11-11;5;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-17;1;1;1;No aplica;11
CD618;1;2012-11-10;13;4;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-17;1;1;1;No aplica;11
CD258;1;2022-05-04;3;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-18;1;1;1;No aplica;11
CD619;2;2020-09-27;5;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-18;1;1;1;No aplica;11
CD619;2;2016-02-21;10;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-18;1;1;1;No aplica;11
CD620;2;2020-01-03;6;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-19;1;1;1;No aplica;11
CD621;2;2015-03-27;10;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-19;1;1;1;No aplica;11
CD621;1;2016-10-12;9;3;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-19;1;1;1;No aplica;11
CD621;1;2021-04-10;4;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-19;1;1;1;No aplica;11
CD622;1;2020-11-15;5;2;Perú;3;10;7;CEDIF YURIMAGUAS;2026-02-25;2;1;1;No aplica;11
IQUITOS003;1;2009-01-12;17;4;PERÚ;3;10;7;CEDIF YURIMAGUAS;2026-02-02;2;1;1;No aplica;11
IQUITOS010;2;2013-09-29;12;4;PERÚ;3;10;7;CEDIF YURIMAGUAS;2026-02-02;2;1;1;No aplica;11
IQUITOS012;2;2013-01-29;13;4;PERÚ;3;10;7;CEDIF YURIMAGUAS;2026-02-02;2;1;1;No aplica;11
IQUITOS018;2;2018-05-27;7;3;PERÚ;3;10;7;CEDIF YURIMAGUAS;2026-02-02;2;1;1;No aplica;11
IQUITOS020;2;2015-06-28;10;3;PERÚ;3;10;7;CEDIF YURIMAGUAS;2026-02-02;2;1;1;No aplica;11
120400048;2;2022-05-17;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-10;1;2;1;No aplica;11
120400049;1;2020-08-21;5;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-03;1;1;1;No aplica;11
120400049;1;2020-08-21;5;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-03;1;1;1;No aplica;11
120400050;1;2022-05-26;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-04;1;1;1;No aplica;11
120400051;1;2020-10-15;5;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-03;1;1;1;No aplica;11
ROSALI0077;1;2024-05-20;1;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-03;1;1;1;No aplica;11
ROSALI0147;2;2024-05-10;1;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-05;1;1;1;No aplica;11
ROSALI0066;2;2015-08-11;10;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-11;1;1;1;No aplica;11
ROSALI0010;1;2024-02-12;2;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-02;1;1;1;No aplica;11
ROSALI0136;2;2022-01-24;4;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-02;1;1;1;No aplica;11
ROSALI0136;1;2016-04-02;9;3;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-02;1;1;1;No aplica;11
ROSALI0087;2;2023-04-11;2;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-05;1;5;1;No aplica;11
ROSALI0085;2;2022-09-05;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-05;1;1;1;No aplica;11
ROSALI0061;2;2024-06-02;1;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-05;1;1;1;No aplica;11
ROSALI0044;2;2023-02-19;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-05;1;1;1;No aplica;11
ROSALI0089;1;2022-09-23;3;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-02;1;1;1;No aplica;11
ROSALI0029;2;2023-07-08;2;2;PERÚ;3;10;7;CEDIF ROSA DE LIMA;2026-02-04;1;1;1;No aplica;11
